customer_id,age,gender,city,category,purchase_channel,payment_method,loyalty_tier,purchase_amount_inr,discount_applied,discount_pct,review_rating,days_since_last_purchase,total_orders_last_year,returned_item,subscribed_newsletter,churned
CUST00885,24,Male,Kolkata,Beauty & Personal Care,Website,Net Banking,Gold,889.31,1,15.5,4.3,129,9,0,0,1
CUST00886,42,Male,Bangalore,Apparel,In-Store,Debit Card,Silver,1327.28,1,37.0,3.3,14,5,0,0,0
CUST00887,28,Female,Hyderabad,Beauty & Personal Care,Online App,Net Banking,Bronze,1239.7,0,0.0,4.5,11,7,0,0,0
CUST00888,33,Female,Delhi,Apparel,Online App,Cash on Delivery,Bronze,1408.9,1,26.1,3.2,48,5,0,0,0
CUST00889,32,Female,Pune,Apparel,Online App,Cash on Delivery,Bronze,881.68,0,0.0,4.1,24,7,0,0,0
CUST00890,35,Female,Kolkata,Apparel,In-Store,Credit Card,Silver,1221.39,0,0.0,2.7,33,6,0,1,0
CUST00891,32,Male,Bangalore,Grocery,Online App,Net Banking,Gold,1131.75,1,10.6,2.7,86,7,0,0,0
CUST00892,18,Male,Bhopal,Books,Website,Debit Card,Bronze,279.25,1,20.6,3.1,16,8,0,1,0
CUST00893,23,Male,Bhopal,Home & Kitchen,In-Store,Net Banking,Silver,2341.04,1,30.8,3.5,14,6,0,1,0
CUST00894,25,Female,Chennai,Books,In-Store,Debit Card,Bronze,317.2,1,34.7,2.1,55,5,0,0,1
CUST00895,38,Female,Ahmedabad,Beauty & Personal Care,In-Store,Credit Card,Silver,594.98,0,0.0,3.6,9,2,0,0,0
CUST00896,18,Male,Pune,Books,Website,UPI,Silver,384.06,1,12.6,4.1,5,11,0,1,0
CUST00897,32,Male,Chennai,Electronics,Website,Cash on Delivery,Gold,5125.32,0,0.0,3.0,81,4,0,0,0
CUST00898,32,Male,Ahmedabad,Electronics,Online App,Net Banking,Bronze,1236.06,1,35.0,4.5,8,9,0,0,0
CUST00899,30,Male,Bangalore,Home & Kitchen,Website,Net Banking,Silver,3091.79,0,0.0,5.0,6,8,0,0,0
CUST00900,38,Female,Bangalore,Beauty & Personal Care,In-Store,Credit Card,Bronze,1010.53,0,0.0,3.9,19,9,0,0,0
CUST00901,50,Female,Bangalore,Electronics,Website,UPI,Silver,3699.1,0,0.0,5.0,14,5,0,0,0
CUST00902,43,Male,Bhopal,Apparel,Online App,UPI,Gold,1760.26,1,27.4,5.0,69,6,0,1,0
CUST00903,46,Female,Pune,Beauty & Personal Care,Online App,UPI,Bronze,802.24,0,0.0,2.8,39,4,0,0,0
CUST00904,38,Male,Hyderabad,Electronics,Online App,UPI,Platinum,1438.87,0,0.0,3.2,116,9,0,1,1
CUST00905,33,Male,Delhi,Grocery,In-Store,Credit Card,Gold,632.92,0,0.0,4.3,174,9,0,1,0
CUST00906,21,Female,Bhopal,Books,Online App,Credit Card,Platinum,680.09,0,0.0,3.8,101,3,0,0,1
CUST00907,33,Male,Chennai,Home & Kitchen,Online App,Net Banking,Silver,1905.05,0,0.0,2.3,105,5,0,0,1
CUST00908,26,Female,Jaipur,Home & Kitchen,Online App,Credit Card,Silver,2552.56,1,22.5,3.2,10,6,1,1,0
CUST00909,23,Male,Pune,Electronics,Website,Net Banking,Silver,6537.96,1,29.3,4.2,22,6,0,1,0
CUST00910,46,Female,Ahmedabad,Electronics,Online App,Cash on Delivery,Platinum,4245.01,0,0.0,4.2,24,5,0,1,0
CUST00911,41,Male,Hyderabad,Electronics,Website,UPI,Bronze,3874.46,1,31.5,2.9,35,5,0,0,1
CUST00912,48,Female,Ahmedabad,Home & Kitchen,Online App,Net Banking,Bronze,1899.84,0,0.0,4.8,60,6,1,0,0
CUST00913,35,Female,Chennai,Apparel,Online App,UPI,Silver,850.06,1,27.7,3.5,82,6,0,0,0
CUST00914,37,Female,Chennai,Apparel,Online App,UPI,Platinum,1206.86,1,13.7,4.7,40,9,0,1,0
CUST00915,40,Female,Bhopal,Home & Kitchen,Online App,UPI,Bronze,1483.33,0,0.0,4.4,42,8,1,0,0
CUST00916,44,Male,Hyderabad,Apparel,Online App,Cash on Delivery,Silver,746.03,1,12.2,3.9,63,4,0,0,0
CUST00917,41,Female,Pune,Apparel,Website,Credit Card,Silver,1311.45,1,15.6,4.8,5,6,0,1,0
CUST00918,40,Male,Pune,Grocery,Website,UPI,Platinum,615.02,0,0.0,5.0,103,6,0,0,1
CUST00919,46,Female,Bhopal,Sports & Fitness,Website,Credit Card,Gold,1528.18,1,5.7,5.0,19,2,0,1,0
CUST00920,28,Female,Jaipur,Sports & Fitness,Online App,Credit Card,Bronze,1271.32,0,0.0,3.3,157,3,0,0,1
CUST00921,35,Female,Delhi,Home & Kitchen,Online App,Net Banking,Bronze,1218.69,1,5.1,3.7,2,4,0,1,0
CUST00922,32,Female,Ahmedabad,Beauty & Personal Care,In-Store,Net Banking,Platinum,1122.5,0,0.0,4.2,17,9,0,1,0
CUST00923,21,Male,Kolkata,Electronics,In-Store,UPI,Bronze,1431.4,1,11.8,4.8,3,12,0,0,0
CUST00924,18,Female,Bhopal,Books,Website,Debit Card,Silver,541.63,1,37.4,4.7,0,4,0,0,0
CUST00925,44,Male,Chennai,Books,Website,UPI,Silver,174.64,1,14.1,2.6,8,5,0,1,0
CUST00926,35,Female,Hyderabad,Sports & Fitness,Website,Credit Card,Bronze,2647.44,1,27.6,2.7,14,8,1,0,0
CUST00927,23,Male,Bhopal,Apparel,In-Store,Credit Card,Gold,1194.63,0,0.0,3.1,45,8,0,1,0
CUST00928,29,Female,Jaipur,Home & Kitchen,Website,UPI,Bronze,2392.78,1,32.9,3.5,13,6,0,0,0
CUST00929,27,Male,Kolkata,Books,Online App,Credit Card,Gold,516.66,0,0.0,4.2,10,8,0,1,0
CUST00930,27,Female,Pune,Books,Online App,Credit Card,Bronze,373.57,1,11.9,4.3,0,2,0,1,1
CUST00931,38,Female,Jaipur,Grocery,Online App,Credit Card,Bronze,882.52,0,0.0,3.5,31,8,0,0,0
CUST00932,19,Female,Ahmedabad,Books,In-Store,UPI,Gold,313.24,0,0.0,3.3,194,6,0,0,1
CUST00933,43,Female,Delhi,Home & Kitchen,Online App,Credit Card,Silver,3274.29,1,8.5,2.4,46,3,0,1,0
CUST00934,54,Male,Jaipur,Grocery,In-Store,UPI,Bronze,607.21,1,18.1,4.3,29,4,0,1,0
CUST00935,29,Female,Ahmedabad,Beauty & Personal Care,Website,Cash on Delivery,Silver,753.8,0,0.0,4.0,37,9,1,1,0
CUST00936,18,Male,Chennai,Books,Online App,Cash on Delivery,Bronze,700.46,0,0.0,3.7,66,5,0,0,0
CUST00937,34,Female,Kolkata,Books,In-Store,Credit Card,Bronze,420.88,0,0.0,4.2,180,8,0,1,1
CUST00938,42,Male,Chennai,Beauty & Personal Care,Website,Net Banking,Silver,931.42,1,5.1,3.0,19,7,0,1,0
CUST00939,34,Female,Mumbai,Books,Online App,UPI,Platinum,419.43,1,28.7,2.4,44,9,0,0,0
CUST00940,22,Male,Chennai,Beauty & Personal Care,In-Store,Net Banking,Platinum,794.4,1,36.7,3.5,15,4,0,0,0
CUST00941,20,Male,Bangalore,Grocery,Website,Cash on Delivery,Gold,418.51,1,6.1,3.2,3,8,0,0,0
CUST00942,38,Female,Bangalore,Beauty & Personal Care,In-Store,Net Banking,Silver,436.69,0,0.0,4.3,113,10,0,1,1
CUST00943,18,Male,Delhi,Beauty & Personal Care,In-Store,UPI,Bronze,825.37,1,36.6,4.5,3,5,0,0,0
CUST00944,53,Female,Ahmedabad,Books,Online App,Credit Card,Platinum,550.57,1,22.2,3.5,116,7,0,0,1
CUST00945,37,Male,Jaipur,Grocery,In-Store,UPI,Silver,778.47,0,0.0,4.2,32,8,0,1,0
CUST00946,35,Female,Bhopal,Grocery,Online App,Credit Card,Bronze,596.58,0,0.0,4.1,17,7,0,0,0
CUST00947,34,Male,Delhi,Sports & Fitness,Online App,Debit Card,Platinum,1694.18,1,5.1,3.7,40,5,0,0,0
CUST00948,24,Female,Kolkata,Home & Kitchen,Website,Credit Card,Silver,2533.42,1,12.8,3.8,17,6,0,0,0
CUST00949,38,Female,Chennai,Apparel,In-Store,Debit Card,Gold,1180.51,0,0.0,3.8,97,5,0,1,0
CUST00950,36,Male,Mumbai,Sports & Fitness,Online App,Cash on Delivery,Platinum,2832.22,0,0.0,2.2,86,6,1,1,0
CUST00951,47,Female,Hyderabad,Beauty & Personal Care,Online App,Net Banking,Bronze,629.5,1,10.3,4.8,35,7,0,1,0
CUST00952,35,Male,Mumbai,Grocery,Website,Net Banking,Gold,640.84,0,0.0,3.2,183,7,0,1,1
CUST00953,22,Male,Mumbai,Sports & Fitness,Online App,Net Banking,Silver,1676.33,1,31.5,4.4,70,10,0,0,0
CUST00954,34,Female,Pune,Books,In-Store,Cash on Delivery,Bronze,626.27,0,0.0,3.7,9,5,0,0,0
CUST00955,31,Male,Pune,Beauty & Personal Care,Website,Cash on Delivery,Bronze,754.31,1,15.2,4.8,42,6,0,0,0
CUST00956,55,Male,Mumbai,Home & Kitchen,Website,Cash on Delivery,Bronze,2527.51,1,35.0,4.4,48,8,0,1,0
CUST00957,37,Male,Mumbai,Electronics,Online App,Net Banking,Bronze,3467.12,0,0.0,4.6,244,7,1,1,1
CUST00958,27,Female,Bangalore,Books,Website,Credit Card,Bronze,550.05,0,0.0,3.7,14,6,0,1,0
CUST00959,47,Male,Kolkata,Grocery,Website,UPI,Gold,501.81,1,27.8,3.1,86,6,0,1,0
CUST00960,36,Female,Mumbai,Electronics,Online App,UPI,Silver,3823.23,1,22.8,3.4,25,5,0,0,0
CUST00961,22,Female,Pune,Books,Website,Cash on Delivery,Bronze,389.04,0,0.0,5.0,35,7,0,0,0
CUST00962,18,Male,Delhi,Home & Kitchen,Online App,Cash on Delivery,Bronze,3302.06,1,5.7,4.9,1,6,0,0,0
CUST00963,44,Female,Delhi,Sports & Fitness,In-Store,Cash on Delivery,Gold,2559.46,1,9.3,4.1,25,7,0,1,0
CUST00964,60,Male,Bangalore,Grocery,Website,Credit Card,Bronze,372.96,0,0.0,4.9,70,3,0,0,0
CUST00965,18,Male,Bangalore,Electronics,Website,UPI,Bronze,6304.09,0,0.0,4.4,32,8,0,1,0
CUST00966,19,Male,Kolkata,Books,Online App,Debit Card,Bronze,437.72,1,36.7,2.6,69,4,0,0,1
CUST00967,32,Male,Jaipur,Beauty & Personal Care,Website,Cash on Delivery,Platinum,369.45,1,26.2,3.6,217,4,0,1,0
CUST00968,41,Male,Hyderabad,Electronics,Online App,Debit Card,Gold,6522.17,0,0.0,4.5,67,10,0,0,0
CUST00969,29,Female,Pune,Apparel,Website,Net Banking,Bronze,1145.53,0,0.0,5.0,5,8,0,1,0
CUST00970,18,Female,Ahmedabad,Electronics,In-Store,Net Banking,Platinum,5011.04,0,0.0,3.9,10,5,0,1,0
CUST00971,18,Female,Hyderabad,Books,Online App,Cash on Delivery,Silver,175.75,0,0.0,3.9,13,7,0,1,0
CUST00972,37,Female,Kolkata,Electronics,In-Store,Credit Card,Bronze,4057.21,0,0.0,4.3,31,8,0,0,0
CUST00973,33,Male,Chennai,Books,Online App,Debit Card,Gold,530.7,0,0.0,2.7,70,9,0,0,0
CUST00974,38,Male,Kolkata,Apparel,Online App,UPI,Gold,1901.29,0,0.0,3.9,7,7,0,1,0
CUST00975,40,Female,Delhi,Sports & Fitness,Online App,Cash on Delivery,Gold,1014.1,1,26.3,3.5,17,7,1,0,0
CUST00976,40,Female,Bangalore,Home & Kitchen,In-Store,Cash on Delivery,Silver,2315.05,1,19.1,3.4,7,5,0,0,0
CUST00977,39,Male,Bangalore,Apparel,Online App,Debit Card,Bronze,1079.5,1,39.1,4.1,104,7,0,0,1
CUST00978,53,Female,Ahmedabad,Apparel,Online App,Debit Card,Gold,1615.18,0,0.0,2.9,127,7,0,0,1
CUST00979,18,Male,Pune,Books,In-Store,Debit Card,Silver,590.66,0,0.0,3.7,160,2,0,0,1
CUST00980,37,Male,Delhi,Apparel,Website,UPI,Gold,916.41,1,22.2,5.0,171,7,0,1,1
CUST00981,35,Female,Bhopal,Books,Online App,Net Banking,Silver,625.77,1,36.1,2.0,9,6,0,0,0
CUST00982,31,Male,Mumbai,Books,Online App,Cash on Delivery,Gold,581.44,0,0.0,3.6,68,3,0,1,0
CUST00983,18,Male,Jaipur,Beauty & Personal Care,In-Store,Cash on Delivery,Platinum,525.78,0,0.0,3.1,64,5,0,0,0
CUST00984,28,Female,Mumbai,Beauty & Personal Care,Website,Credit Card,Bronze,1463.04,0,0.0,4.6,51,5,1,0,0
CUST00985,29,Male,Pune,Home & Kitchen,Website,Debit Card,Bronze,2643.65,1,24.9,4.0,10,5,0,0,0
CUST00986,32,Male,Ahmedabad,Sports & Fitness,In-Store,UPI,Bronze,2920.4,1,16.5,4.1,82,3,0,0,0
CUST00987,29,Male,Kolkata,Home & Kitchen,Online App,Net Banking,Silver,2923.4,0,0.0,5.0,25,7,0,0,0
CUST00988,34,Male,Ahmedabad,Electronics,Online App,Debit Card,Bronze,4178.52,0,0.0,3.9,0,4,0,0,0
CUST00989,36,Male,Bhopal,Grocery,Online App,Net Banking,Silver,386.61,0,0.0,5.0,13,4,0,1,0
CUST00990,44,Male,Chennai,Grocery,Website,UPI,Bronze,762.68,0,0.0,3.1,51,7,0,1,0
CUST00991,43,Male,Bangalore,Books,Online App,Net Banking,Platinum,505.91,1,9.2,5.0,12,7,0,0,0
CUST00992,38,Male,Chennai,Grocery,Website,Net Banking,Silver,683.49,1,34.5,3.9,5,4,0,0,0
CUST00993,41,Male,Mumbai,Apparel,Online App,Cash on Delivery,Bronze,1462.91,1,6.8,3.3,10,8,0,0,0
CUST00994,24,Male,Kolkata,Beauty & Personal Care,Online App,Net Banking,Bronze,1528.84,0,0.0,2.0,36,10,0,1,0
CUST00995,24,Male,Hyderabad,Home & Kitchen,Website,Debit Card,Platinum,1354.51,0,0.0,4.1,3,6,0,0,0
CUST00996,41,Male,Bhopal,Sports & Fitness,Online App,Cash on Delivery,Silver,1301.19,0,0.0,2.8,110,4,0,0,1
CUST00997,23,Female,Hyderabad,Apparel,Online App,Cash on Delivery,Bronze,1536.67,1,18.3,4.7,23,8,0,1,0
CUST00998,40,Male,Hyderabad,Home & Kitchen,Online App,UPI,Silver,2032.73,1,15.7,4.6,8,5,0,0,0
CUST00999,26,Female,Kolkata,Apparel,Online App,UPI,Bronze,1602.1,0,0.0,5.0,47,6,0,0,0
CUST01000,45,Female,Ahmedabad,Home & Kitchen,In-Store,UPI,Silver,1674.3,0,0.0,4.0,18,8,0,0,0
CUST01001,36,Male,Delhi,Books,Online App,Cash on Delivery,Gold,567.86,0,0.0,4.4,25,9,0,1,0
CUST01002,23,Female,Hyderabad,Books,Online App,Cash on Delivery,Bronze,605.71,1,9.6,3.2,57,6,0,0,0
CUST01003,40,Male,Hyderabad,Books,Online App,UPI,Bronze,807.42,0,0.0,4.0,55,4,0,1,0
CUST01004,31,Male,Bhopal,Books,Online App,Credit Card,Bronze,497.13,1,13.8,5.0,16,4,0,1,0
CUST01005,39,Female,Chennai,Beauty & Personal Care,Website,UPI,Platinum,381.74,0,0.0,4.0,49,5,0,1,0
CUST01006,36,Male,Bangalore,Sports & Fitness,Online App,Credit Card,Bronze,1482.55,1,7.1,2.9,1,2,1,0,1
CUST01007,29,Female,Ahmedabad,Books,Website,Cash on Delivery,Platinum,643.11,0,0.0,3.6,17,8,0,0,0
CUST01008,38,Female,Kolkata,Sports & Fitness,Online App,Credit Card,Bronze,2354.44,1,25.7,5.0,8,9,0,1,0
CUST01009,49,Female,Bhopal,Books,Website,Debit Card,Bronze,486.13,0,0.0,2.0,15,10,0,0,1
CUST01010,26,Male,Hyderabad,Electronics,Website,Debit Card,Bronze,3541.57,0,0.0,4.5,17,5,1,1,0
CUST01011,35,Female,Mumbai,Books,In-Store,Credit Card,Silver,419.35,0,0.0,3.8,32,5,0,1,0
CUST01012,39,Female,Chennai,Electronics,In-Store,Cash on Delivery,Bronze,4388.08,0,0.0,3.7,5,5,1,0,0
CUST01013,20,Male,Mumbai,Grocery,Online App,Debit Card,Bronze,586.32,1,23.8,4.5,38,6,1,1,0
CUST01014,29,Male,Kolkata,Books,Online App,Cash on Delivery,Silver,367.74,1,12.7,2.6,94,6,0,0,1
CUST01015,34,Female,Bangalore,Beauty & Personal Care,Online App,Net Banking,Bronze,1106.94,1,8.3,4.4,67,7,0,0,0
CUST01016,18,Male,Hyderabad,Sports & Fitness,Website,Credit Card,Silver,3239.82,0,0.0,3.0,49,6,0,0,0
CUST01017,19,Female,Jaipur,Apparel,Online App,UPI,Silver,680.07,0,0.0,4.1,8,6,0,0,0
CUST01018,57,Male,Mumbai,Sports & Fitness,Online App,Net Banking,Bronze,2847.42,1,31.7,5.0,75,10,0,0,0
CUST01019,30,Male,Delhi,Home & Kitchen,Online App,Cash on Delivery,Bronze,2554.21,1,38.5,4.5,25,9,0,1,0
CUST01020,32,Female,Delhi,Apparel,Online App,Cash on Delivery,Gold,881.91,1,15.8,4.0,8,3,0,0,0
CUST01021,24,Female,Bhopal,Electronics,Online App,UPI,Bronze,2512.75,0,0.0,2.6,97,5,0,1,1
CUST01022,35,Male,Mumbai,Apparel,Online App,Net Banking,Bronze,970.29,0,0.0,4.4,2,8,0,1,0
CUST01023,30,Female,Delhi,Beauty & Personal Care,Online App,UPI,Bronze,954.55,1,14.9,3.2,32,5,0,0,0
CUST01024,40,Female,Delhi,Electronics,Website,Credit Card,Silver,3054.84,0,0.0,3.9,5,7,0,0,0
CUST01025,36,Female,Jaipur,Grocery,Online App,UPI,Bronze,340.52,0,0.0,5.0,8,11,0,0,0
CUST01026,42,Male,Mumbai,Grocery,In-Store,Credit Card,Gold,547.06,0,0.0,3.4,13,4,0,0,0
CUST01027,18,Female,Delhi,Electronics,Website,Debit Card,Bronze,7334.26,0,0.0,4.9,25,12,0,1,0
CUST01028,38,Female,Chennai,Beauty & Personal Care,Online App,Net Banking,Silver,326.84,1,9.8,4.5,1,7,1,1,0
CUST01029,43,Female,Kolkata,Sports & Fitness,Website,Cash on Delivery,Silver,1887.31,0,0.0,3.1,89,9,0,0,0
CUST01030,52,Female,Bhopal,Sports & Fitness,Website,Credit Card,Gold,1079.41,0,0.0,4.6,0,6,0,1,0
CUST01031,29,Male,Chennai,Sports & Fitness,Website,Credit Card,Platinum,358.77,0,0.0,3.3,10,8,0,1,0
CUST01032,23,Male,Pune,Beauty & Personal Care,Online App,Cash on Delivery,Platinum,1613.36,1,13.5,2.5,33,5,0,0,0
CUST01033,23,Male,Delhi,Books,Website,Net Banking,Gold,472.31,1,19.9,5.0,10,7,0,0,0
CUST01034,40,Male,Ahmedabad,Grocery,Website,Credit Card,Bronze,476.99,0,0.0,2.6,4,7,0,0,0
CUST01035,20,Female,Bangalore,Grocery,Online App,Credit Card,Gold,498.86,1,15.5,4.0,40,3,0,0,0
CUST01036,21,Male,Pune,Electronics,Online App,UPI,Silver,4971.11,0,0.0,2.7,53,8,0,0,0
CUST01037,33,Female,Ahmedabad,Sports & Fitness,Website,Debit Card,Platinum,1743.42,0,0.0,5.0,12,11,0,0,0
CUST01038,34,Male,Pune,Electronics,Website,Credit Card,Gold,4506.45,0,0.0,3.7,36,9,0,0,0
CUST01039,33,Male,Ahmedabad,Beauty & Personal Care,Online App,Net Banking,Gold,719.28,0,0.0,4.9,82,9,0,1,0
CUST01040,20,Male,Pune,Electronics,Online App,Debit Card,Silver,4343.37,1,6.0,3.4,79,6,0,0,0
CUST01041,45,Male,Hyderabad,Sports & Fitness,Online App,Debit Card,Bronze,2479.71,0,0.0,2.8,8,6,1,0,0
CUST01042,47,Male,Jaipur,Sports & Fitness,Online App,Net Banking,Bronze,1607.11,0,0.0,3.3,1,7,1,0,0
CUST01043,28,Female,Pune,Beauty & Personal Care,Website,Debit Card,Gold,556.86,1,39.1,4.2,56,6,0,0,0
CUST01044,21,Female,Bhopal,Electronics,Website,Credit Card,Bronze,5098.57,1,21.7,2.5,141,5,0,0,1
CUST01045,24,Male,Bangalore,Books,Website,UPI,Platinum,683.93,0,0.0,3.9,10,10,0,1,0
CUST01046,24,Male,Bangalore,Sports & Fitness,Website,Cash on Delivery,Silver,1107.26,1,16.9,3.9,9,8,0,0,0
CUST01047,22,Female,Jaipur,Grocery,In-Store,UPI,Gold,363.39,1,18.6,4.0,89,7,0,1,0
CUST01048,18,Male,Bangalore,Sports & Fitness,Website,Net Banking,Bronze,2284.12,0,0.0,5.0,25,8,0,0,0
CUST01049,29,Male,Ahmedabad,Electronics,Website,Credit Card,Platinum,5782.51,0,0.0,3.3,19,8,0,0,0
CUST01050,18,Male,Delhi,Apparel,Website,Net Banking,Bronze,825.21,0,0.0,5.0,37,7,0,1,0
CUST01051,43,Male,Delhi,Sports & Fitness,Website,Debit Card,Gold,660.29,0,0.0,4.3,8,4,0,1,0
CUST01052,21,Male,Ahmedabad,Home & Kitchen,Website,Cash on Delivery,Platinum,1242.0,0,0.0,5.0,2,3,0,0,0
CUST01053,24,Female,Mumbai,Sports & Fitness,In-Store,UPI,Gold,887.56,0,0.0,4.6,9,3,0,0,0
CUST01054,37,Male,Pune,Beauty & Personal Care,Online App,Net Banking,Gold,870.77,0,0.0,4.7,3,12,0,1,0
CUST01055,32,Female,Ahmedabad,Beauty & Personal Care,Website,Net Banking,Bronze,1021.89,0,0.0,1.7,144,10,0,1,1
CUST01056,39,Female,Kolkata,Apparel,Online App,UPI,Bronze,997.86,1,22.0,4.3,69,5,0,0,0
CUST01057,48,Female,Ahmedabad,Electronics,Website,Net Banking,Bronze,3214.72,0,0.0,4.7,33,5,0,1,0
CUST01058,53,Female,Mumbai,Grocery,Online App,Net Banking,Platinum,571.09,0,0.0,3.9,4,4,0,0,0
CUST01059,35,Female,Pune,Home & Kitchen,Website,UPI,Bronze,2040.23,0,0.0,3.9,51,5,0,1,0
CUST01060,36,Female,Kolkata,Sports & Fitness,Online App,Debit Card,Bronze,2270.39,0,0.0,3.7,4,5,1,0,0
CUST01061,34,Female,Bangalore,Apparel,Online App,Net Banking,Silver,1561.27,0,0.0,3.4,40,8,0,1,0
CUST01062,45,Female,Chennai,Books,Website,UPI,Silver,184.11,1,11.9,3.4,6,8,0,0,0
CUST01063,29,Male,Chennai,Books,In-Store,Debit Card,Bronze,150.0,1,37.7,3.3,72,6,0,0,0
CUST01064,18,Female,Pune,Sports & Fitness,Website,Net Banking,Platinum,2792.14,1,27.2,5.0,88,6,0,0,0
CUST01065,30,Male,Hyderabad,Books,In-Store,Net Banking,Silver,484.52,1,26.0,3.2,19,8,0,0,0
CUST01066,34,Male,Jaipur,Electronics,Online App,Debit Card,Bronze,4583.18,1,22.6,4.6,34,6,0,1,0
CUST01067,25,Female,Kolkata,Beauty & Personal Care,Online App,Cash on Delivery,Silver,1259.94,1,16.8,3.2,24,6,1,0,0
CUST01068,25,Female,Bangalore,Sports & Fitness,Website,Cash on Delivery,Silver,1426.94,0,0.0,3.4,28,2,0,1,0
CUST01069,22,Female,Jaipur,Grocery,Online App,UPI,Gold,903.82,0,0.0,5.0,98,4,0,1,0
CUST01070,18,Female,Delhi,Beauty & Personal Care,Website,Cash on Delivery,Platinum,217.95,0,0.0,3.8,83,4,0,0,0
CUST01071,47,Male,Pune,Grocery,Online App,Credit Card,Gold,1050.43,1,9.0,4.3,26,11,0,1,0
CUST01072,40,Female,Ahmedabad,Beauty & Personal Care,In-Store,Net Banking,Bronze,1641.85,0,0.0,5.0,160,3,0,0,1
CUST01073,40,Female,Pune,Grocery,In-Store,Net Banking,Silver,300.52,0,0.0,3.6,94,5,1,0,0
CUST01074,55,Male,Bangalore,Grocery,Online App,Cash on Delivery,Gold,150.0,1,16.7,4.8,98,10,1,1,1
CUST01075,27,Male,Bhopal,Beauty & Personal Care,Online App,Net Banking,Gold,895.72,1,25.2,3.3,44,4,0,1,0
CUST01076,39,Male,Kolkata,Home & Kitchen,Website,Net Banking,Bronze,3079.68,1,9.4,4.7,31,6,0,0,0
CUST01077,29,Female,Pune,Grocery,Website,Debit Card,Bronze,778.65,0,0.0,3.4,36,5,0,1,0
CUST01078,27,Male,Mumbai,Sports & Fitness,Website,UPI,Silver,1404.63,0,0.0,3.4,18,9,0,1,0
CUST01079,47,Female,Bangalore,Apparel,Website,Credit Card,Bronze,1821.6,0,0.0,3.6,222,4,0,1,1
CUST01080,27,Female,Pune,Books,Online App,UPI,Platinum,325.71,1,27.3,3.4,38,4,0,0,0
CUST01081,33,Female,Jaipur,Electronics,Online App,Debit Card,Bronze,7149.08,0,0.0,4.1,63,12,0,1,0
CUST01082,25,Male,Kolkata,Electronics,Website,UPI,Silver,2750.91,0,0.0,3.1,11,5,0,0,0
CUST01083,39,Female,Kolkata,Home & Kitchen,Website,Net Banking,Gold,2495.03,0,0.0,4.7,74,5,0,0,0
CUST01084,35,Male,Delhi,Home & Kitchen,In-Store,Net Banking,Platinum,1378.13,1,5.2,3.0,5,2,0,0,0
CUST01085,18,Male,Hyderabad,Sports & Fitness,Online App,UPI,Silver,2195.06,1,12.6,3.8,47,4,0,1,0
CUST01086,18,Male,Chennai,Apparel,Online App,Credit Card,Bronze,1171.25,0,0.0,2.4,3,3,1,0,1
CUST01087,38,Female,Ahmedabad,Books,In-Store,Net Banking,Silver,469.17,0,0.0,3.8,60,4,0,0,0
CUST01088,47,Female,Kolkata,Electronics,Website,Cash on Delivery,Bronze,3767.37,1,38.4,5.0,34,4,0,1,0
CUST01089,34,Female,Jaipur,Books,Online App,Debit Card,Silver,641.19,1,20.0,2.4,15,9,0,0,0
CUST01090,25,Male,Ahmedabad,Apparel,In-Store,Cash on Delivery,Bronze,1084.12,0,0.0,4.7,3,7,0,1,0
CUST01091,36,Female,Kolkata,Electronics,Online App,Debit Card,Silver,5558.27,0,0.0,4.9,82,7,0,0,0
CUST01092,42,Female,Chennai,Apparel,Website,UPI,Bronze,1414.64,1,30.1,5.0,81,5,0,0,0
CUST01093,36,Female,Hyderabad,Sports & Fitness,Online App,Debit Card,Silver,1027.33,0,0.0,3.8,61,5,0,0,0
CUST01094,44,Male,Jaipur,Books,Online App,Net Banking,Bronze,482.87,0,0.0,2.9,9,1,0,1,1
CUST01095,18,Female,Mumbai,Home & Kitchen,Online App,UPI,Silver,3193.37,1,25.7,3.9,9,6,0,0,0
CUST01096,36,Male,Jaipur,Electronics,In-Store,Debit Card,Bronze,4872.02,1,6.3,3.8,3,11,0,0,0
CUST01097,40,Female,Mumbai,Electronics,Website,Net Banking,Gold,1576.95,0,0.0,4.6,149,10,0,0,0
CUST01098,44,Female,Ahmedabad,Sports & Fitness,Online App,Debit Card,Silver,1633.01,0,0.0,3.7,83,4,0,1,0
CUST01099,35,Male,Chennai,Sports & Fitness,Online App,Credit Card,Bronze,1265.29,0,0.0,3.4,89,6,0,0,0
CUST01100,21,Female,Hyderabad,Apparel,Online App,Debit Card,Gold,1906.23,0,0.0,3.8,111,9,0,1,1
CUST01101,37,Male,Pune,Grocery,Online App,UPI,Platinum,605.09,0,0.0,3.1,10,3,0,1,0
CUST01102,19,Female,Pune,Books,Online App,Credit Card,Silver,417.89,0,0.0,3.1,75,7,0,0,0
CUST01103,38,Female,Ahmedabad,Books,Online App,Cash on Delivery,Bronze,264.16,0,0.0,3.4,9,5,0,0,0
CUST01104,31,Female,Hyderabad,Electronics,Online App,Debit Card,Gold,4449.57,0,0.0,5.0,77,12,0,0,0
CUST01105,40,Male,Delhi,Electronics,In-Store,UPI,Bronze,4142.4,1,21.4,4.2,40,6,0,0,0
CUST01106,23,Female,Hyderabad,Grocery,Website,Cash on Delivery,Silver,1156.28,0,0.0,3.6,14,4,1,1,0
